Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield,Potential_Yield,Yield_Gap,Gap_Trend
Rice,2000,Kharif     ,Himachal Pradesh,81519.0,124893,1068.4,8002720.23,21194.94,1.55,1.6833636360000002,0.13336363600000012,-0.008601833320900254
Wheat,2000,Rabi       ,Himachal Pradesh,362660.0,261319,1068.4,35602332.2,94291.6,0.803333333,1.8347499997,1.0314166667000002,-0.006310316858826909
Rice,2000,Kharif     ,Madhya Pradesh,1697346.0,975274,723.3,166628456.8,441309.96,0.613555556,1.8426666667,1.2291111107,-0.04386481251071414
Wheat,2000,Rabi       ,Madhya Pradesh,3299120.0,4861992,723.3,323874610.4,857771.2,1.499333333,3.2639607844,1.7646274514,-0.07945078682031362
Rice,2000,Kharif     ,Maharashtra,1486400.0,1879200,1057.8,145919888.0,386464.0,0.9865625,2.5297916665,1.5432291665,-0.004910060240706449
Rice,2000,Summer     ,Maharashtra,25100.0,50500,1057.8,2464067.0,6526.0,1.987,2.5297916665,0.5427916664999999,-0.004910060240706449
Wheat,2000,Rabi       ,Maharashtra,754200.0,947600,1057.8,74039814.0,196092.0,1.197,1.6967999998,0.4997999998,-0.014068680620906084
Rice,2000,Kharif     ,Mizoram,51839.0,103673,2834.3,5089034.63,13478.14,1.8875,2.3105,0.42300000000000026,-0.013935060165558935
Rice,2000,Kharif     ,Nagaland,150000.0,230000,1631.8,14725500.0,39000.0,1.5025,2.703333333,1.2008333329999998,-0.05846861003677185
Rice,2000,Rabi       ,Nagaland,1680.0,3330,1631.8,164925.6,436.8,1.98,2.703333333,0.7233333329999998,-0.05846861003677185
Wheat,2000,Rabi       ,Nagaland,5000.0,10000,1631.8,490850.0,1300.0,2.0675,2.0675,0.0,-0.006476481794960914
Rice,2000,Autumn     ,Odisha,854570.0,464250,1066.0,83893136.9,222188.2,0.733666667,2.5893733770000003,1.8557067100000002,-0.028418741316709618
Rice,2000,Summer     ,Odisha,206730.0,441540,1066.0,20294684.1,53749.8,1.685333333,2.5893733770000003,0.9040400440000003,-0.028418741316709618
Rice,2000,Winter     ,Odisha,3372220.0,3707590,1066.0,331050837.4,876777.2,1.020666667,2.5893733770000003,1.5687067100000003,-0.028418741316709618
Wheat,2000,Rabi       ,Odisha,8819.0,12904,1066.0,865761.23,2292.94,1.201538462,1.6570158734,0.4554774114,-0.013329642350231633
Rice,2000,Kharif     ,Punjab,2611000.0,9154000,405.3,256321870.0,678860.0,3.501764706,4.0065545456,0.5047898396000003,-0.030264221302923056
Wheat,2000,Rabi       ,Punjab,3408000.0,15551000,405.3,334563360.0,886080.0,4.503529412,5.0055454544,0.5020160424000002,-0.029615890455251995
Rice,2000,Kharif     ,Tamil Nadu,2113344.0,7217903,971.1,207466980.5,549469.44,3.611785714,4.2939447004,0.6821589864000002,-0.03916288575278614
Rice,2000,Kharif     ,Uttar Pradesh,5904128.0,11672250,874.4,579608245.8,1535073.28,1.894782609,2.5863199999,0.6915373909000002,-0.022382130578575948
Rice,2000,Summer     ,Uttar Pradesh,3023.0,6899,874.4,296767.91,785.98,2.083181818,2.5863199999,0.5031381819000003,-0.022382130578575948
Wheat,2000,Rabi       ,Uttar Pradesh,9239311.0,25168332,874.4,907023160.9,2402220.86,2.68057971,3.631626667,0.951046957,-0.0330016622187964
Rice,2000,Kharif     ,Uttarakhand,285545.0,579074,1413.4,28031952.65,74241.7,1.649230769,3.563333333,1.914102564,-0.026755330127029565
Rice,2000,Rabi       ,Uttarakhand,3062.0,9578,1413.4,300596.54,796.12,3.125,3.563333333,0.4383333330000001,-0.026755330127029565
Wheat,2000,Rabi       ,Uttarakhand,377340.0,711036,1413.4,37043467.8,98108.4,1.550769231,2.216153846,0.665384615,-0.02716342003107162
Rice,2001,Autumn     ,Bihar,2844474.0,4354156,1247.0,290506129.6,739563.24,1.409189189,2.4173135014000002,1.0081243124000003,-0.03139790996179946
Rice,2001,Kharif     ,Bihar,126106.0,243661,1247.0,12879205.78,32787.56,1.792903226,2.4173135014000002,0.6244102754000003,-0.03139790996179946
Rice,2001,Summer     ,Bihar,593959.0,703404,1247.0,60661032.67,154429.34,1.098275862,2.4173135014000002,1.3190376394000003,-0.03139790996179946
Wheat,2001,Rabi       ,Bihar,2181543.0,4499130,1247.0,222800986.6,567201.18,1.977567568,2.8600526312000003,0.8824850632000003,-0.03770118343832975
Rice,2001,Kharif     ,Chhattisgarh,3810112.0,5073721,1550.0,389126738.6,990629.12,1.34375,1.9303095241,0.5865595240999999,-0.03818290138278522
Wheat,2001,Rabi       ,Chhattisgarh,97861.0,103480,1550.0,9994543.93,25443.86,1.195,1.6692307694000001,0.4742307694000001,-0.026485417028806763
Rice,2001,Kharif     ,Gujarat,664000.0,1028700,666.5,67814320.0,172640.0,1.533571429,3.1420606064,1.6084891773999999,-0.03721874456602503
Rice,2001,Summer     ,Gujarat,3800.0,11500,666.5,388094.0,988.0,2.935,3.1420606064,0.2070606063999998,-0.03721874456602503
Wheat,2001,Rabi       ,Gujarat,470100.0,1144700,666.5,48011313.0,122226.0,2.474736842,3.0332275,0.5584906580000002,-0.029867610732680034
Rice,2001,Kharif     ,Haryana,1027505.0,2726000,483.8,104939085.6,267151.3,2.645555556,3.0865714284,0.44101587239999995,-0.02539124459924147
Wheat,2001,Rabi       ,Haryana,2299876.0,9437000,483.8,234886335.9,597967.76,3.979473684,4.736900433,0.757426749,-0.037498547764244536
Rice,2001,Kharif     ,Himachal Pradesh,80579.0,137418,918.1,8229533.27,20950.54,1.654545455,1.6833636360000002,0.02881818100000011,-0.008601833320900254
Wheat,2001,Rabi       ,Himachal Pradesh,366518.0,637068,918.1,37432483.34,95294.68,1.72,1.8347499997,0.1147499997000001,-0.006310316858826909
Rice,2001,Kharif     ,Madhya Pradesh,1766150.0,1685799,955.0,180376899.5,459199.0,0.849333333,1.8426666667,0.9933333337,-0.04386481251071414
Wheat,2001,Rabi       ,Madhya Pradesh,3691707.0,5993596,955.0,377034035.9,959843.82,1.654888889,3.2639607844,1.6090718954,-0.07945078682031362
Rice,2001,Kharif     ,Maharashtra,1487200.0,2590400,1035.8,151887736.0,386672.0,1.261875,2.5297916665,1.2679166665,-0.004910060240706449
Rice,2001,Summer     ,Maharashtra,26800.0,60800,1035.8,2737084.0,6968.0,2.192,2.5297916665,0.3377916664999998,-0.004910060240706449
Wheat,2001,Rabi       ,Maharashtra,776000.0,1077400,1035.8,79252880.0,201760.0,1.313793103,1.6967999998,0.3830068968,-0.014068680620906084
Rice,2001,Kharif     ,Mizoram,55880.0,105713,2406.4,5707024.4,14528.8,1.825,2.3105,0.48550000000000026,-0.013935060165558935
Rice,2001,Kharif     ,Nagaland,155000.0,235000,1532.0,15830150.0,40300.0,1.485,2.703333333,1.2183333329999997,-0.05846861003677185
Rice,2001,Rabi       ,Nagaland,1500.0,2000,1532.0,153195.0,390.0,1.76,2.703333333,0.9433333329999998,-0.05846861003677185
Wheat,2001,Rabi       ,Nagaland,6000.0,12350,1532.0,612780.0,1560.0,2.04,2.0675,0.027499999999999858,-0.006476481794960914
Rice,2001,Kharif     ,Odisha,4500000.0,7220000,1672.5,459585000.0,1170000.0,1.583666667,2.5893733770000003,1.0057067100000003,-0.028418741316709618
Wheat,2001,Rabi       ,Odisha,6976.0,10565,1672.5,712458.88,1813.76,1.1288,1.6570158734,0.5282158734,-0.013329642350231633
Rice,2001,Kharif     ,Punjab,2487000.0,8816000,479.3,253997310.0,646620.0,3.517058824,4.0065545456,0.48949572160000043,-0.030264221302923056
Wheat,2001,Rabi       ,Punjab,3420000.0,15499000,479.3,349284600.0,889200.0,4.487058824,5.0055454544,0.5184866304,-0.029615890455251995
Rice,2001,Kharif     ,Tamil Nadu,2059878.0,6583630,481.3,210375340.1,535568.28,3.532857143,4.2939447004,0.7610875573999998,-0.03916288575278614
Rice,2001,Kharif     ,Uttar Pradesh,6068496.0,12849116,849.9,619775496.5,1577808.96,2.016086957,2.5863199999,0.5702330429,-0.022382130578575948
Rice,2001,Summer     ,Uttar Pradesh,2829.0,6741,849.9,288925.77,735.54,2.097777778,2.5863199999,0.48854222189999996,-0.022382130578575948
Wheat,2001,Rabi       ,Uttar Pradesh,9255937.0,25498002,849.9,945308845.8,2406543.62,2.729565217,3.631626667,0.9020614499999997,-0.0330016622187964
Rice,2001,Kharif     ,Uttarakhand,280816.0,567662,1541.3,28679738.08,73012.16,1.608461538,3.563333333,1.954871795,-0.026755330127029565
Rice,2001,Rabi       ,Uttarakhand,3761.0,11855,1541.3,384110.93,977.86,2.2625,3.563333333,1.300833333,-0.026755330127029565
Wheat,2001,Rabi       ,Uttarakhand,375967.0,721618,1541.3,38397509.71,97751.42,1.616153846,2.216153846,0.6000000000000001,-0.02716342003107162
Rice,2002,Autumn     ,Bihar,583274.0,682933,1105.8,55218549.58,145818.5,1.060714286,2.4173135014000002,1.3565992154000002,-0.03139790996179946
Rice,2002,Summer     ,Bihar,120354.0,197607,1105.8,11393913.18,30088.5,1.625517241,2.4173135014000002,0.7917962604000002,-0.03139790996179946
Rice,2002,Winter     ,Bihar,2881073.0,4205026,1105.8,272751180.9,720268.25,1.345945946,2.4173135014000002,1.0713675554000002,-0.03139790996179946
Wheat,2002,Rabi       ,Bihar,2130933.0,4040610,1105.8,201735427.1,532733.25,1.844054054,2.8600526312000003,1.0159985772000002,-0.03770118343832975
Rice,2002,Kharif     ,Chhattisgarh,3777661.0,2634853,1001.4,357631166.9,944415.25,0.710625,1.9303095241,1.2196845240999998,-0.03818290138278522
Wheat,2002,Rabi       ,Chhattisgarh,93846.0,98592,1001.4,8884400.82,23461.5,1.185,1.6692307694000001,0.4842307694000001,-0.026485417028806763
Rice,2002,Kharif     ,Gujarat,469000.0,541700,458.4,44400230.0,117250.0,1.209230769,3.1420606064,1.9328298374,-0.03721874456602503
Wheat,2002,Rabi       ,Gujarat,435600.0,856600,458.4,41238252.0,108900.0,2.185789474,3.0332275,0.8474380260000003,-0.029867610732680034
Rice,2002,Kharif     ,Haryana,905651.0,2468000,353.9,85737980.17,226412.75,2.495,3.0865714284,0.5915714284,-0.02539124459924147
Wheat,2002,Rabi       ,Haryana,2267140.0,9188000,353.9,214630143.8,566785.0,3.947894737,4.736900433,0.7890056959999998,-0.037498547764244536
Rice,2002,Kharif     ,Himachal Pradesh,83273.0,85653,890.8,7883454.91,20818.25,1.133636364,1.6833636360000002,0.5497272720000002,-0.008601833320900254
Wheat,2002,Rabi       ,Himachal Pradesh,359439.0,495558,890.8,34028090.13,89859.75,1.389166667,1.8347499997,0.44558333270000006,-0.006310316858826909
Rice,2002,Kharif     ,Karnataka,1030464.0,2103709,860.8,97554026.88,257616.0,2.035185185,2.9473214288,0.9121362438,-0.02526597494249578
Rice,2002,Rabi       ,Karnataka,50456.0,102312,860.8,4776669.52,12614.0,2.000666667,2.9473214288,0.9466547618000001,-0.02526597494249578
Rice,2002,Summer     ,Karnataka,73863.0,184064,860.8,6992610.21,18465.75,2.378,2.9473214288,0.5693214287999999,-0.02526597494249578
Wheat,2002,Rabi       ,Karnataka,246855.0,147748,860.8,23369762.85,61713.75,0.572142857,1.0787142858,0.5065714288000001,-0.014056544149348503
Rice,2002,Kharif     ,Madhya Pradesh,1671107.0,1024930,800.8,158203699.7,417776.75,0.608,1.8426666667,1.2346666667,-0.04386481251071414
Wheat,2002,Rabi       ,Madhya Pradesh,3369481.0,4916044,800.8,318988766.3,842370.25,1.500666667,3.2639607844,1.7632941174,-0.07945078682031362
Rice,2002,Kharif     ,Maharashtra,1496800.0,1793000,967.4,141702056.0,374200.0,0.8903125,2.5297916665,1.6394791665000001,-0.004910060240706449
Rice,2002,Summer     ,Maharashtra,26500.0,61100,967.4,2508755.0,6625.0,2.288,2.5297916665,0.24179166650000017,-0.004910060240706449
Wheat,2002,Rabi       ,Maharashtra,759800.0,983900,967.4,71930266.0,189950.0,1.234333333,1.6967999998,0.46246666680000015,-0.014068680620906084
Rice,2002,Kharif     ,Meghalaya,107742.0,190937,4355.3,10199935.14,26935.5,1.767142857,2.5521818184,0.7850389613999997,-0.04611595517529644
Wheat,2002,Rabi       ,Meghalaya,2714.0,4745,4355.3,256934.38,678.5,1.455,1.6378,0.18279999999999985,-0.00508177570093457
Rice,2002,Kharif     ,Mizoram,57067.0,109205,2627.0,5402532.89,14266.75,1.89,2.3105,0.4205000000000003,-0.013935060165558935
Rice,2002,Kharif     ,Nagaland,150000.0,223400,1536.6,14200500.0,37500.0,1.46375,2.703333333,1.2395833329999997,-0.05846861003677185
Rice,2002,Kharif     ,Odisha,4273000.0,3278000,1102.8,404524910.0,1068250.0,0.753333333,2.5893733770000003,1.8360400440000002,-0.028418741316709618
Wheat,2002,Rabi       ,Odisha,4627.0,5767,1102.8,438038.09,1156.75,1.133636364,1.6570158734,0.5233795094,-0.013329642350231633
Rice,2002,Kharif     ,Punjab,2530000.0,8880000,301.8,239515100.0,632500.0,3.438823529,4.0065545456,0.5677310166000002,-0.030264221302923056
Wheat,2002,Rabi       ,Punjab,3375000.0,14175000,301.8,319511250.0,843750.0,4.13,5.0055454544,0.8755454544000001,-0.029615890455251995
Rice,2002,Kharif     ,Uttarakhand,271219.0,511526,1610.3,25676302.73,67804.75,1.461538462,3.563333333,2.101794871,-0.026755330127029565
Rice,2002,Rabi       ,Uttarakhand,4090.0,11649,1610.3,387200.3,1022.5,2.8,3.563333333,0.7633333330000003,-0.026755330127029565
Wheat,2002,Rabi       ,Uttarakhand,374802.0,721653,1610.3,35482505.34,93700.5,1.650769231,2.216153846,0.5653846150000001,-0.02716342003107162
Rice,2002,Autumn     ,Jharkhand,136359.61,89082,1041.2,12909164.28,34089.9025,1.516666667,1.817916667,0.30125,-0.013243453171185455
Rice,2002,Winter     ,Jharkhand,922658.68,974008,1041.2,87348097.24,230664.67,1.062222222,1.817916667,0.755694445,-0.013243453171185455
Wheat,2002,Rabi       ,Jharkhand,57203.69,78365,1041.2,5415473.332,14300.9225,1.42125,2.0730833334,0.6518333334000002,-0.03585568697142837
Rice,2003,Autumn     ,Bihar,553904.0,688189,1353.9,54825417.92,132936.96,1.141666667,2.4173135014000002,1.2756468344000003,-0.03139790996179946
Rice,2003,Kharif     ,Bihar,190236.0,270831,1353.9,18829559.28,45656.64,1.42,2.4173135014000002,0.9973135014000003,-0.03139790996179946
Rice,2003,Summer     ,Bihar,116885.0,169902,1353.9,11569277.3,28052.4,1.324642857,2.4173135014000002,1.0926706444000003,-0.03139790996179946
Rice,2003,Winter     ,Bihar,2907199.0,4589705,1353.9,287754557.0,697727.76,1.456315789,2.4173135014000002,0.9609977124000002,-0.03139790996179946
Wheat,2003,Rabi       ,Bihar,2076839.0,3688941,1353.9,205565524.2,498441.36,1.747105263,2.8600526312000003,1.1129473682000004,-0.03770118343832975
Rice,2003,Kharif     ,Chhattisgarh,3828992.0,5567644,1643.7,378993628.2,918958.08,1.4375,1.9303095241,0.4928095240999999,-0.03818290138278522
Wheat,2003,Rabi       ,Chhattisgarh,106109.0,113138,1643.7,10502668.82,25466.16,1.20875,1.6692307694000001,0.46048076940000016,-0.026485417028806763
Rice,2003,Kharif     ,Delhi,6549.0,17909,962.3,648220.02,1571.76,2.73,3.2350000000000003,0.5050000000000003,-0.0553333333333339
Wheat,2003,Rabi       ,Delhi,18973.0,82893,962.3,1877947.54,4553.52,4.37,4.416,0.04600000000000026,-0.034804002760522666
Rice,2003,Kharif     ,Gujarat,651400.0,1193200,902.5,64475572.0,156336.0,1.7125,3.1420606064,1.4295606064,-0.03721874456602503
Wheat,2003,Rabi       ,Gujarat,759500.0,2036500,902.5,75175310.0,182280.0,2.68875,3.0332275,0.3444775,-0.029867610732680034
Rice,2003,Kharif     ,Haryana,1015191.0,2790000,592.3,100483605.2,243645.84,2.733333333,3.0865714284,0.35323809540000006,-0.02539124459924147
Wheat,2003,Rabi       ,Haryana,2315496.0,9114000,592.3,229187794.1,555719.04,3.825789474,4.736900433,0.9111109589999997,-0.037498547764244536
Rice,2003,Autumn     ,Jharkhand,614160.1,418254,1258.3,60789566.7,147398.424,0.74,1.817916667,1.077916667,-0.013243453171185455
Rice,2003,Winter     ,Jharkhand,1437560.59,1525099,1258.3,142289747.2,345014.5416,0.998636364,1.817916667,0.819280303,-0.013243453171185455
Wheat,2003,Rabi       ,Jharkhand,60269.7,80183,1258.3,5965494.906,14464.728,1.360909091,2.0730833334,0.7121742424000002,-0.03585568697142837
Rice,2003,Kharif     ,Madhya Pradesh,1708583.0,1743430,1163.0,169115545.3,410059.92,0.997916667,1.8426666667,0.8447499997,-0.04386481251071414
Wheat,2003,Rabi       ,Madhya Pradesh,4078974.0,7357255,1163.0,403736846.5,978953.76,1.797916667,3.2639607844,1.4660441174,-0.07945078682031362
Rice,2003,Kharif     ,Maharashtra,1500400.0,2768600,1037.4,148509592.0,360096.0,1.232258065,2.5297916665,1.2975336015,-0.004910060240706449
Rice,2003,Summer     ,Maharashtra,29500.0,65500,1037.4,2919910.0,7080.0,2.217,2.5297916665,0.3127916664999999,-0.004910060240706449
Wheat,2003,Rabi       ,Maharashtra,664700.0,778200,1037.4,65792006.0,159528.0,1.171666667,1.6967999998,0.5251333328000001,-0.014068680620906084
Rice,2003,Kharif     ,Manipur,157830.0,381240,687.7,15622013.4,37879.2,2.305555556,2.3375555556,0.031999999599999995,0.004299556429973661
Rice,2003,Kharif     ,Mizoram,59196.0,114630,2499.5,5859220.08,14207.04,1.925,2.3105,0.3855000000000002,-0.013935060165558935
Rice,2003,Kharif     ,Nagaland,155000.0,220990,1709.8,15341900.0,37200.0,1.36,2.703333333,1.3433333329999997,-0.05846861003677185
Rice,2003,Rabi       ,Nagaland,1000.0,2000,1709.8,98980.0,240.0,1.945,2.703333333,0.7583333329999997,-0.05846861003677185
Wheat,2003,Rabi       ,Nagaland,10000.0,19500,1709.8,989800.0,2400.0,1.86625,2.0675,0.20124999999999993,-0.006476481794960914
Rice,2003,Kharif     ,Odisha,4501000.0,6801000,1648.2,445508980.0,1080240.0,1.516333333,2.5893733770000003,1.0730400440000003,-0.028418741316709618
Wheat,2003,Rabi       ,Odisha,5129.0,7517,1648.2,507668.42,1230.96,1.377407407,1.6570158734,0.27960846640000003,-0.013329642350231633
Rice,2003,Kharif     ,Punjab,2614000.0,9656000,451.7,258733720.0,627360.0,3.678235294,4.0065545456,0.3283192516000004,-0.030264221302923056
Wheat,2003,Rabi       ,Punjab,3444000.0,14489000,451.7,340887120.0,826560.0,4.166470588,5.0055454544,0.8390748663999998,-0.029615890455251995
Rice,2003,Kharif     ,Uttar Pradesh,5719933.0,12476923,1075.6,566158968.3,1372783.92,2.066285714,2.5863199999,0.5200342859,-0.022382130578575948
Rice,2003,Summer     ,Uttar Pradesh,7839.0,18016,1075.6,775904.22,1881.36,2.1595,2.5863199999,0.4268199999000002,-0.022382130578575948
Wheat,2003,Rabi       ,Uttar Pradesh,9443104.0,26349910,1075.6,934678433.9,2266344.96,2.767428571,3.631626667,0.864198096,-0.0330016622187964
Rice,2003,Kharif     ,Uttarakhand,271671.0,520831,1734.3,26889995.58,65201.04,1.640769231,3.563333333,1.9225641020000002,-0.026755330127029565
Wheat,2003,Rabi       ,Uttarakhand,383387.0,729653,1734.3,37947645.26,92012.88,1.525384615,2.216153846,0.690769231,-0.02716342003107162
Rice,2004,Kharif     ,Andhra Pradesh,2215067.0,6392717,781.8,239980358.8,465164.07,2.720454545,3.606538462,0.8860839170000001,-0.040348145789222745
Rice,2004,Rabi       ,Andhra Pradesh,871135.0,3208328,781.8,94378765.9,182938.35,2.83,3.606538462,0.776538462,-0.040348145789222745
Wheat,2004,Rabi       ,Andhra Pradesh,9174.0,4605,781.8,993911.16,1926.54,0.387272727,1.2896666668999999,0.9023939398999998,0.0010057755036590808
Rice,2004,Autumn     ,Assam,436244.0,286330,2536.9,47262674.96,91611.24,0.802173913,2.4883846153999998,1.6862107024,-0.028511385842826392
Rice,2004,Summer     ,Assam,311437.0,610136,2536.9,33741084.58,65401.77,1.764347826,2.4883846153999998,0.7240367893999997,-0.028511385842826392
Rice,2004,Winter     ,Assam,1636050.0,2574284,2536.9,177249657.0,343570.5,1.551304348,2.4883846153999998,0.9370802673999998,-0.028511385842826392
Wheat,2004,Rabi       ,Assam,63854.0,68083,2536.9,6917942.36,13409.34,1.056956522,1.2713466664000002,0.21439014440000026,-0.0038919316481200567
Rice,2004,Autumn     ,Bihar,534477.0,477325,1147.8,57905238.18,112240.17,0.788148148,2.4173135014000002,1.6291653534000003,-0.03139790996179946
Rice,2004,Summer     ,Bihar,116220.0,166198,1147.8,12591274.8,24406.2,1.437407407,2.4173135014000002,0.9799060944000002,-0.03139790996179946
Rice,2004,Winter     ,Bihar,2489419.0,1828633,1147.8,269703654.5,522777.99,0.647105263,2.4173135014000002,1.7702082384000002,-0.03139790996179946
Wheat,2004,Rabi       ,Bihar,2027643.0,3263385,1147.8,219674842.6,425805.03,1.569473684,2.8600526312000003,1.2905789472000002,-0.03770118343832975
Rice,2004,Kharif     ,Chhattisgarh,3843825.0,4586818,1122.8,416440000.5,807203.25,1.160625,1.9303095241,0.7696845240999999,-0.03818290138278522
Wheat,2004,Rabi       ,Chhattisgarh,99245.0,85215,1122.8,10752203.3,20841.45,0.963125,1.6692307694000001,0.7061057694000001,-0.026485417028806763
Wheat,2004,Rabi       ,Delhi,18695.0,80800,651.9,2025416.3,3925.95,4.32,4.416,0.09600000000000009,-0.034804002760522666
Rice,2004,Kharif     ,Gujarat,665600.0,1157300,719.8,72111104.0,139776.0,1.730666667,3.1420606064,1.4113939394,-0.03721874456602503
Rice,2004,Summer     ,Gujarat,13800.0,39200,719.8,1495092.0,2898.0,2.68625,3.1420606064,0.45581060640000004,-0.03721874456602503
Wheat,2004,Rabi       ,Gujarat,727400.0,1805500,719.8,78806516.0,152754.0,2.6312,3.0332275,0.4020275,-0.029867610732680034
Rice,2004,Kharif     ,Haryana,1024236.0,3010000,484.6,110965728.2,215089.56,2.832777778,3.0865714284,0.2537936504,-0.02539124459924147
